11.215,-97.480,-19.388
11.415,-84.308,-2.098
11.636,-90.534,-16.475
11.876,-95.294,-27.718
12.137,-91.083,-18.264
12.420,-95.885,-33.287
12.721,-96.612,-32.858
13.047,-113.913,-86.985
13.394,-120.649,-85.138
13.761,-108.276,-41.425
14.152,-84.794,-8.409
14.563,-89.597,-11.958
15.001,-84.811,-1.486
15.458,-90.152,-9.340
15.939,-85.422,-5.675
16.445,-86.987,-7.340
16.975,-79.757,2.039
17.525,-86.146,-4.148
18.104,-82.441,-0.261
18.704,-89.476,-11.920
19.329,-87.301,-5.642
19.980,-87.196,-4.204
20.654,-107.198,-44.036
21.354,-117.449,-55.792
22.080,-118.956,-115.799
22.827,-113.315,-89.594
23.605,-100.906,-30.517
24.401,-86.489,-4.902
25.231,-85.860,-6.230
26.079,-85.681,-5.457
26.957,-106.873,-48.436
26.924,-98.912,-34.037
25.808,-82.170,0.138
29.737,-94.688,-20.765
30.713,-107.280,-47.356
31.716,-91.473,-13.329
32.741,-100.305,-18.933
33.795,-104.264,-31.864
34.871,-101.086,-23.491
35.972,-103.963,-22.982
37.097,-113.337,-55.370
38.245,-134.483,-121.593
39.420,-133.189,-91.157
40.613,-114.831,-60.759
41.837,-131.203,-113.080
43.075,-142.398,-98.543
44.345,-127.422,-80.213
45.630,-109.410,-39.475
46.942,-110.240,-35.919
48.273,-109.298,-45.407
49.626,-113.364,-49.923
51.001,-119.969,-59.907
52.394,-126.988,-85.813
53.812,-118.879,-73.434
55.243,-119.475,-61.783
56.701,-121.722,-66.040
58.171,-120.565,-62.245
59.665,-116.749,-61.068
61.173,-106.978,-57.733
62.700,-82.436,0.079
64.245,-77.233,3.082
65.807,-80.325,0.402
67.383,-97.160,-15.296
68.978,-98.133,-19.446
70.583,-94.002,-14.489
72.209,-82.644,-1.009
73.844,-81.176,0.045
75.495,-80.598,0.937
77.159,-71.498,6.402
124.601,-72.632,6.650
127.271,-87.882,-11.393
82.221,-100.086,-32.535
83.931,-104.000,-25.968
85.653,-88.204,-8.746
87.380,-81.440,1.380
140.864,-84.559,-3.752
143.624,-75.560,2.146
146.400,-74.142,1.398
149.188,-74.062,2.877
151.984,-63.287,6.327
154.794,-61.978,7.382
157.612,-65.132,7.373
160.435,-69.446,6.188
163.271,-83.736,-2.117
166.106,-102.687,-28.915
168.954,-107.623,-37.900
171.802,-107.004,-42.080
110.501,-84.614,-4.381
112.308,-85.335,-5.004
114.116,-94.744,-12.590
115.923,-95.378,-15.934
117.733,-85.499,-2.784
119.537,-84.913,-1.974
191.798,-78.360,1.132
194.646,-78.293,1.192
197.498,-81.333,-0.110
200.340,-75.849,3.654
203.178,-80.832,5.106
206.010,-84.378,-2.068
132.128,-83.204,0.352
133.907,-75.868,4.393
279.819,-87.688,-20.817
283.716,-97.682,-33.661
287.614,-108.767,-52.549
291.487,-110.597,-73.917
295.350,-115.996,-113.812
299.191,-118.587,-104.100
303.014,-115.247,-55.506
306.819,-120.836,-60.845
310.602,-124.127,-136.507
314.361,-146.002,-199.170
318.100,-147.281,-152.480
321.808,-141.073,-152.015
325.486,-124.872,-184.940
329.123,-120.560,-157.066
332.735,-117.434,-87.563
336.307,-133.165,-97.787
339.847,-137.205,-117.354
343.350,-139.902,-135.822
346.825,-135.198,-130.039
350.277,-129.136,-135.511
353.691,-126.846,-93.074
357.078,-132.060,-141.824
360.417,-139.110,-187.872
363.730,-143.733,-120.856
366.989,-145.795,-124.661
370.200,-130.090,-194.763
373.350,-109.193,-145.386
376.454,-128.226,-190.053
379.502,-129.259,-187.464
382.503,-138.881,-143.662
385.445,-141.057,-141.583
388.341,-145.327,-176.966
391.173,-147.154,-227.824
393.959,-147.888,-237.419
396.681,-144.170,-196.966
399.351,-126.049,-152.558
401.957,-109.073,-117.279
404.508,-122.932,-149.679
406.994,-116.320,-110.523
409.420,-115.104,-100.454
411.785,-120.407,-156.930
414.080,-135.137,-224.641
416.317,-141.673,-238.197
418.482,-136.230,-228.829
420.582,-139.488,-178.086
422.614,-138.180,-159.287
424.573,-137.887,-210.295
426.469,-149.590,-259.682
428.288,-154.435,-284.398
430.032,-163.833,-384.348
431.711,-175.616,-462.258
433.311,-166.464,-340.023
434.835,-155.738,-246.523
436.286,-153.092,-227.431
