7.241,-120.917,-89.936
7.960,-123.022,-83.699
6.285,-133.373,-84.789
5.494,-128.872,-89.068
7.392,-128.855,-69.242
5.918,-128.234,-81.997
4.070,-113.135,-79.758
3.348,-85.667,-5.293
6.509,-102.071,-43.077
3.383,-103.548,-40.864
1.982,-84.161,-3.769
1.917,-77.832,5.989
6.797,-93.443,-27.876
5.765,-109.675,-88.284
8.875,-121.943,-89.737
2.714,-102.710,-50.310
5.431,-93.953,-26.488
3.258,-93.710,-40.543
4.974,-106.511,-105.562
11.660,-124.049,-115.632
9.226,-124.213,-85.724
4.033,-126.942,-188.420
11.879,-128.425,-135.628
13.556,-126.609,-129.842
7.433,-114.460,-54.195
3.438,-86.090,-9.475
1.471,-79.861,3.455
9.835,-99.664,-34.502
2.670,-91.800,-13.287
3.046,-87.845,-8.956
15.390,-96.721,-27.969
17.568,-120.576,-88.613
17.873,-131.157,-98.914
5.754,-107.627,-43.643
11.144,-94.445,-16.648
18.880,-122.710,-76.066
21.948,-126.118,-69.845
16.835,-111.353,-39.753
23.478,-105.359,-31.359
14.751,-106.364,-34.860
28.281,-125.337,-63.601
28.376,-125.352,-63.112
30.191,-120.421,-57.539
16.738,-113.415,-69.734
11.240,-113.151,-81.441
14.762,-104.344,-30.976
21.540,-94.388,-14.999
12.450,-92.558,-19.368
15.512,-101.045,-57.625
10.158,-102.334,-53.188
12.323,-101.471,-40.707
14.721,-104.900,-47.016
18.061,-104.312,-47.047
15.128,-95.450,-21.370
20.720,-88.803,-7.269
37.703,-93.132,-15.418
25.821,-85.526,-4.549
31.707,-89.664,-10.286
28.150,-90.074,-10.735
14.768,-84.904,-5.174
23.058,-87.123,-15.166
37.074,-98.975,-22.430
48.820,-112.866,-68.253
41.127,-108.179,-49.331
16.855,-82.292,-0.323
13.106,-80.258,0.686
42.528,-82.355,-0.183
36.302,-95.047,-25.884
39.325,-104.652,-48.706
38.296,-99.763,-33.233
60.787,-104.153,-31.764
64.029,-109.966,-32.194
65.456,-103.132,-33.439
65.659,-104.386,-28.406
54.887,-99.053,-20.734
35.078,-94.605,-22.334
29.303,-80.711,2.226
43.282,-80.185,0.878
48.850,-83.757,-0.830
62.046,-90.840,-14.161
54.094,-90.945,-12.778
22.508,-73.314,3.346
23.517,-70.074,6.606
38.593,-72.011,5.372
34.608,-73.096,3.317
65.193,-75.871,1.853
67.340,-77.758,1.356
69.803,-87.972,-5.118
77.718,-93.424,-15.751
58.871,-101.731,-34.779
70.739,-95.712,-21.807
27.597,-69.398,7.860
75.448,-74.036,4.666
46.144,-74.384,13.783
70.558,-69.014,9.183
66.036,-72.907,4.595
46.858,-72.685,5.566
25.757,-65.297,8.064
60.123,-60.578,6.564
45.525,-65.676,8.397
67.060,-55.988,13.232
44.732,-56.157,16.097
45.373,-53.556,14.254
58.772,-55.670,9.428
106.538,-64.760,3.905
