SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
RW_Kiv,Kivu,158,1495807155
RW_Kiv,Kivu,159,1491290856
RW_Kiv,Kivu,160,1486889342
RW_Kiv,Kivu,161,1482473132
RW_Kiv,Kivu,162,1477894476
RW_Kiv,Kivu,163,1473440137
RW_Kiv,Kivu,164,1469000097
RW_Kiv,Kivu,165,1464433357
RW_Kiv,Kivu,166,1459842389
RW_Kiv,Kivu,167,1455032576
RW_Kiv,Kivu,168,1450229516
RW_Kiv,Kivu,169,1445267982
RW_Kiv,Kivu,170,1440305257
RW_Kiv,Kivu,171,1435149900
RW_Kiv,Kivu,172,1430131570
RW_Kiv,Kivu,173,1425310637
RW_Kiv,Kivu,174,1421022715
RW_Kiv,Kivu,175,1416455578
RW_Kiv,Kivu,176,1411878908
RW_Kiv,Kivu,177,1407385249
RW_Kiv,Kivu,178,1402862595
RW_Kiv,Kivu,179,1398128644
RW_Kiv,Kivu,180,1393328761
RW_Kiv,Kivu,181,1388635321
RW_Kiv,Kivu,182,1383810416
RW_Kiv,Kivu,183,1378979156
RW_Kiv,Kivu,184,1373951294
RW_Kiv,Kivu,185,1368772107
RW_Kiv,Kivu,186,1363389566
RW_Kiv,Kivu,187,1358078516
RW_Kiv,Kivu,188,1352693989
RW_Kiv,Kivu,189,1347099752
RW_Kiv,Kivu,190,1341779170
RW_Kiv,Kivu,191,1336338244
RW_Kiv,Kivu,192,1330645904
RW_Kiv,Kivu,193,1324256122
RW_Kiv,Kivu,194,1318830288
RW_Kiv,Kivu,195,1313500571
RW_Kiv,Kivu,196,1307785196
RW_Kiv,Kivu,197,1301556270
RW_Kiv,Kivu,198,1296414021
RW_Kiv,Kivu,199,1291142292
RW_Kiv,Kivu,200,1285550438
RW_Kiv,Kivu,201,1279559422
RW_Kiv,Kivu,202,1272803443
RW_Kiv,Kivu,203,1266977652
RW_Kiv,Kivu,204,1262110646
RW_Kiv,Kivu,205,1257519678
RW_Kiv,Kivu,206,1253312780
RW_Kiv,Kivu,207,1249295336
RW_Kiv,Kivu,208,1245336276
RW_Kiv,Kivu,209,1241328364
RW_Kiv,Kivu,210,1237311317
RW_Kiv,Kivu,211,1233391181
RW_Kiv,Kivu,212,1229540948
RW_Kiv,Kivu,213,1225477034
RW_Kiv,Kivu,214,1221423049
RW_Kiv,Kivu,215,1217178420
RW_Kiv,Kivu,216,1212987409
RW_Kiv,Kivu,217,1208725303
RW_Kiv,Kivu,218,1204497752
RW_Kiv,Kivu,219,1200409611
RW_Kiv,Kivu,220,1197014542
RW_Kiv,Kivu,221,1193759678
RW_Kiv,Kivu,222,1190502033
RW_Kiv,Kivu,223,1187252728
RW_Kiv,Kivu,224,1183981976
RW_Kiv,Kivu,225,1180690969
RW_Kiv,Kivu,226,1177363818
RW_Kiv,Kivu,227,1173976296
RW_Kiv,Kivu,228,1170624123
RW_Kiv,Kivu,229,1167365286
RW_Kiv,Kivu,230,1164012716
RW_Kiv,Kivu,231,1160664912
RW_Kiv,Kivu,232,1157339747
RW_Kiv,Kivu,233,1153939912
RW_Kiv,Kivu,234,1150632620
RW_Kiv,Kivu,235,1147253439
RW_Kiv,Kivu,236,1143838512
RW_Kiv,Kivu,237,1140476807
RW_Kiv,Kivu,238,1137052348
RW_Kiv,Kivu,239,1133669592
RW_Kiv,Kivu,240,1130147427
RW_Kiv,Kivu,241,1126695165
RW_Kiv,Kivu,242,1123231783
RW_Kiv,Kivu,243,1119869680
RW_Kiv,Kivu,244,1116486924
RW_Kiv,Kivu,245,1113092253
RW_Kiv,Kivu,246,1109758748
RW_Kiv,Kivu,247,1106260811
RW_Kiv,Kivu,248,1102779952
RW_Kiv,Kivu,249,1099293136
RW_Kiv,Kivu,250,1095828562
RW_Kiv,Kivu,251,1092254367
RW_Kiv,Kivu,252,1088673420
RW_Kiv,Kivu,253,1085117495
RW_Kiv,Kivu,254,1081576663
RW_Kiv,Kivu,255,1077999688
RW_Kiv,Kivu,256,1074411194
RW_Kiv,Kivu,257,1070739294
RW_Kiv,Kivu,258,1067081692
RW_Kiv,Kivu,259,1063418132
RW_Kiv,Kivu,260,1059720018
RW_Kiv,Kivu,261,1056089027
RW_Kiv,Kivu,262,1052519995
RW_Kiv,Kivu,263,1048923558
RW_Kiv,Kivu,264,1045209557
