SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-Was,Washington,199701230930,199701231000,1,6.6
US-Was,Washington,199701230930,199701231000,1,6.6
US-Was,Washington,199701230930,199701231000,10,6.6
US-Was,Washington,199701230930,199701231000,25,6.6
US-Was,Washington,199701230930,199701231000,40,6.6
US-Was,Washington,199701230930,199701231000,60,6.4
US-Was,Washington,199702040830,199702040900,1,6.3
US-Was,Washington,199702040830,199702040900,10,6.4
US-Was,Washington,199702040930,199702041000,1,6.3
US-Was,Washington,199702040930,199702041000,25,6.4
US-Was,Washington,199702040930,199702041000,40,6.3
US-Was,Washington,199702040930,199702041000,60,6.3
US-Was,Washington,199703040930,199703041000,1,6.5
US-Was,Washington,199703040930,199703041000,1,6.5
US-Was,Washington,199703040930,199703041000,10,6.5
US-Was,Washington,199703040930,199703041000,25,6.5
US-Was,Washington,199703040930,199703041000,40,6.5
US-Was,Washington,199703040930,199703041000,60,6.5
US-Was,Washington,199704010830,199704010900,1,7.3
US-Was,Washington,199704010830,199704010900,5,7.2
US-Was,Washington,199704010830,199704010900,10,7.2
US-Was,Washington,199704010830,199704010900,15,7.2
US-Was,Washington,199704010930,199704011000,1,7.3
US-Was,Washington,199704010930,199704011000,20,7.2
US-Was,Washington,199704010930,199704011000,25,7.2
US-Was,Washington,199704010930,199704011000,40,7
US-Was,Washington,199704010930,199704011000,60,6.9
US-Was,Washington,199705060730,199705060800,1,10.5
US-Was,Washington,199705060730,199705060800,1,10.5
US-Was,Washington,199705060730,199705060800,5,10.5
US-Was,Washington,199705060730,199705060800,10,10.5
US-Was,Washington,199705060730,199705060800,15,9.5
US-Was,Washington,199705060730,199705060800,20,8.3
US-Was,Washington,199705060730,199705060800,25,8
US-Was,Washington,199705060730,199705060800,40,7.2
US-Was,Washington,199705060730,199705060800,60,6.9
US-Was,Washington,199706040830,199706040900,1,16.1
US-Was,Washington,199706040830,199706040900,1,16.1
US-Was,Washington,199706040830,199706040900,5,15.5
US-Was,Washington,199706040830,199706040900,10,15.3
US-Was,Washington,199706040830,199706040900,11,15.2
US-Was,Washington,199706040830,199706040900,12,14.6
US-Was,Washington,199706040830,199706040900,13,11.2
US-Was,Washington,199706040830,199706040900,13.5,10.9
US-Was,Washington,199706040830,199706040900,14,10.8
US-Was,Washington,199706040830,199706040900,15,10.6
US-Was,Washington,199706040830,199706040900,20,9.1
US-Was,Washington,199706040830,199706040900,25,8.5
US-Was,Washington,199706040830,199706040900,40,7.3
US-Was,Washington,199706040830,199706040900,60,7.1
US-Was,Washington,199707011230,199707011300,1,18.6
US-Was,Washington,199707011230,199707011300,5,18.4
US-Was,Washington,199707011230,199707011300,10,17.3
US-Was,Washington,199707011230,199707011300,15,11.4
US-Was,Washington,199707011230,199707011300,20,9.7
US-Was,Washington,199707011230,199707011300,25,9
US-Was,Washington,199707011230,199707011300,30,8.3
US-Was,Washington,199707011230,199707011300,35,8
US-Was,Washington,199707011230,199707011300,40,7.8
US-Was,Washington,199707011230,199707011300,45,7.6
US-Was,Washington,199707011230,199707011300,50,7.5
US-Was,Washington,199707011230,199707011300,55,7.4
US-Was,Washington,199707011230,199707011300,60,7.3
US-Was,Washington,199708040930,199708041000,1,22.4
US-Was,Washington,199708040930,199708041000,5,22.1
US-Was,Washington,199708040930,199708041000,8,21.6
US-Was,Washington,199708040930,199708041000,9,19.7
US-Was,Washington,199708040930,199708041000,10,18.7
US-Was,Washington,199708040930,199708041000,11,17.6
US-Was,Washington,199708040930,199708041000,12,16.5
US-Was,Washington,199708041030,199708041100,1,22.4
US-Was,Washington,199708041030,199708041100,13,15.4
US-Was,Washington,199708041030,199708041100,14,13
US-Was,Washington,199708041030,199708041100,15,11.9
US-Was,Washington,199708041030,199708041100,16,10.8
US-Was,Washington,199708041030,199708041100,17,10.5
US-Was,Washington,199708041030,199708041100,18,10.1
US-Was,Washington,199708041030,199708041100,19,9.6
US-Was,Washington,199708041030,199708041100,20,9.2
US-Was,Washington,199708041030,199708041100,25,8.4
US-Was,Washington,199708041030,199708041100,30,8
US-Was,Washington,199708041030,199708041100,35,7.8
US-Was,Washington,199708041030,199708041100,40,7.5
US-Was,Washington,199708041030,199708041100,45,7.4
US-Was,Washington,199708041030,199708041100,50,7.3
US-Was,Washington,199708041030,199708041100,60,7.2
US-Was,Washington,199708191530,199708191600,0.9,24.42
US-Was,Washington,199708191530,199708191600,4.8,23.13
US-Was,Washington,199708191530,199708191600,10,18.47
US-Was,Washington,199708191530,199708191600,15.2,12.08
US-Was,Washington,199708191530,199708191600,19.8,9.73
US-Was,Washington,199708191530,199708191600,25,8.67
US-Was,Washington,199708191530,199708191600,30,8.07
US-Was,Washington,199708191530,199708191600,40,7.73
US-Was,Washington,199708191530,199708191600,49.9,7.55
US-Was,Washington,199708191530,199708191600,54.9,7.42
US-Was,Washington,199708191530,199708191600,59.5,7.38
US-Was,Washington,199709030830,199709030900,1,21.9
US-Was,Washington,199709030830,199709030900,5,21.9
US-Was,Washington,199709030830,199709030900,10,20.4
US-Was,Washington,199709030830,199709030900,11,18.1
US-Was,Washington,199709030830,199709030900,12,15.9
US-Was,Washington,199709030830,199709030900,13,15
US-Was,Washington,199709030830,199709030900,14,13.4
US-Was,Washington,199709030830,199709030900,15,12.6
US-Was,Washington,199709030930,199709031000,16,11.5
US-Was,Washington,199709030930,199709031000,17,10.9
US-Was,Washington,199709030930,199709031000,18,10.3
US-Was,Washington,199709030930,199709031000,19,9.9
US-Was,Washington,199709030930,199709031000,20,9.6
US-Was,Washington,199709030930,199709031000,25,8.4
US-Was,Washington,199709030930,199709031000,30,8
US-Was,Washington,199709030930,199709031000,35,7.8
US-Was,Washington,199709030930,199709031000,40,7.6
US-Was,Washington,199709030930,199709031000,45,7.4
US-Was,Washington,199709030930,199709031000,50,7.3
US-Was,Washington,199709030930,199709031000,55,7.3
US-Was,Washington,199709030930,199709031000,60,7.2
US-Was,Washington,199710070730,199710070800,1,16.2
US-Was,Washington,199710070730,199710070800,5,16.2
US-Was,Washington,199710070730,199710070800,10,16.2
US-Was,Washington,199710070730,199710070800,15,16.2
US-Was,Washington,199710070730,199710070800,20,10
US-Was,Washington,199710070730,199710070800,25,8.8
US-Was,Washington,199710070730,199710070800,30,8.3
US-Was,Washington,199710070830,199710070900,1,16.2
US-Was,Washington,199710070830,199710070900,15.5,16.2
US-Was,Washington,199710070830,199710070900,16,16.2
US-Was,Washington,199710070830,199710070900,16.5,16.2
US-Was,Washington,199710070830,199710070900,17,16.2
US-Was,Washington,199710070830,199710070900,17.5,16.2
US-Was,Washington,199710070830,199710070900,18,15.6
US-Was,Washington,199710070830,199710070900,18.5,10.5
US-Was,Washington,199710070830,199710070900,19,10.1
US-Was,Washington,199710070830,199710070900,19.5,10
US-Was,Washington,199710070830,199710070900,20.5,9.8
US-Was,Washington,199710070830,199710070900,40,7.8
US-Was,Washington,199710070830,199710070900,50,7.5
US-Was,Washington,199710070830,199710070900,55,7.4
US-Was,Washington,199710070830,199710070900,60,7.4
US-Was,Washington,199711040930,199711041000,1,13.1
US-Was,Washington,199711040930,199711041000,5,13.1
US-Was,Washington,199711040930,199711041000,7.5,13.1
US-Was,Washington,199711040930,199711041000,10,13.1
US-Was,Washington,199711040930,199711041000,12.6,13
US-Was,Washington,199711040930,199711041000,15,13.1
US-Was,Washington,199711040930,199711041000,17.6,13
US-Was,Washington,199711040930,199711041000,20,13
US-Was,Washington,199711040930,199711041000,22.6,12.9
US-Was,Washington,199711040930,199711041000,25,12.5
US-Was,Washington,199711040930,199711041000,27.7,10.3
US-Was,Washington,199711040930,199711041000,30,9.6
US-Was,Washington,199711040930,199711041000,32.7,8.9
US-Was,Washington,199711040930,199711041000,35,8.7
US-Was,Washington,199711040930,199711041000,40,8.4
US-Was,Washington,199711040930,199711041000,45,8.2
US-Was,Washington,199711040930,199711041000,50,8.1
US-Was,Washington,199711040930,199711041000,55,7.9
US-Was,Washington,199711040930,199711041000,60,7.8
US-Was,Washington,199712020830,199712020900,1,10.6
US-Was,Washington,199712020830,199712020900,5,10.6
US-Was,Washington,199712020830,199712020900,10,10.6
US-Was,Washington,199712020830,199712020900,15,10.6
US-Was,Washington,199712020830,199712020900,20,10.6
US-Was,Washington,199712020930,199712021000,1,10.6
US-Was,Washington,199712020930,199712021000,25,10.6
US-Was,Washington,199712020930,199712021000,30,10.6
US-Was,Washington,199712020930,199712021000,32.5,10.4
US-Was,Washington,199712020930,199712021000,35,10.4
US-Was,Washington,199712020930,199712021000,37.5,10.3
US-Was,Washington,199712020930,199712021000,40,9.7
US-Was,Washington,199712020930,199712021000,42.5,9.3
US-Was,Washington,199712020930,199712021000,45,8.4
US-Was,Washington,199712020930,199712021000,47.5,8.3
US-Was,Washington,199712020930,199712021000,50,8.3
US-Was,Washington,199712020930,199712021000,52.5,8.3
US-Was,Washington,199712020930,199712021000,55,8.2
US-Was,Washington,199712020930,199712021000,57.5,8.2
US-Was,Washington,199712020930,199712021000,60,8.2
