SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-Was,Washington,200305050930,200305051000,15,10.89
US-Was,Washington,200305050930,200305051000,20,10.72
US-Was,Washington,200305050930,200305051000,24.9,10.55
US-Was,Washington,200305050930,200305051000,40.2,8.7
US-Was,Washington,200305050930,200305051000,60.1,8.1
US-Was,Washington,200305190830,200305190900,1,13.17
US-Was,Washington,200305190830,200305190900,1.1,13.18
US-Was,Washington,200305190830,200305190900,5,12.86
US-Was,Washington,200305190830,200305190900,10.2,12.81
US-Was,Washington,200305190830,200305190900,15.1,12.04
US-Was,Washington,200305190830,200305190900,20.1,10.2
US-Was,Washington,200305190830,200305190900,25.1,9.04
US-Was,Washington,200305190830,200305190900,30,8.63
US-Was,Washington,200305190830,200305190900,40,8.38
US-Was,Washington,200305190830,200305190900,59.9,8.15
US-Was,Washington,200306020930,200306021000,1,16.44
US-Was,Washington,200306020930,200306021000,1,16.43
US-Was,Washington,200306020930,200306021000,5.1,16.07
US-Was,Washington,200306020930,200306021000,7,15.97
US-Was,Washington,200306020930,200306021000,7.4,15.96
US-Was,Washington,200306020930,200306021000,8.2,15.93
US-Was,Washington,200306020930,200306021000,8.5,15.9
US-Was,Washington,200306020930,200306021000,9,15.68
US-Was,Washington,200306021030,200306021100,9.3,14.49
US-Was,Washington,200306021030,200306021100,9.4,14.23
US-Was,Washington,200306021030,200306021100,10,14.04
US-Was,Washington,200306021030,200306021100,11,12.82
US-Was,Washington,200306021030,200306021100,11.9,12.31
US-Was,Washington,200306021030,200306021100,13.1,11.95
US-Was,Washington,200306021030,200306021100,14,11.46
US-Was,Washington,200306021030,200306021100,14.9,11.06
US-Was,Washington,200306021030,200306021100,19.9,9.52
US-Was,Washington,200306021030,200306021100,25,8.93
US-Was,Washington,200306021030,200306021100,30.1,8.72
US-Was,Washington,200306021030,200306021100,40,8.39
US-Was,Washington,200306021030,200306021100,49.8,8.27
US-Was,Washington,200306021030,200306021100,55.1,8.22
US-Was,Washington,200306021030,200306021100,60,8.2
US-Was,Washington,200306160930,200306161000,1.1,19.31
US-Was,Washington,200306160930,200306161000,1.1,19.33
US-Was,Washington,200306160930,200306161000,4,18.9
US-Was,Washington,200306160930,200306161000,4.9,18.74
US-Was,Washington,200306160930,200306161000,7.5,18.29
US-Was,Washington,200306160930,200306161000,9,17.94
US-Was,Washington,200306160930,200306161000,9.5,17.62
US-Was,Washington,200306160930,200306161000,10.1,15.5
US-Was,Washington,200306160930,200306161000,10.5,14.42
US-Was,Washington,200306160930,200306161000,11,12.97
US-Was,Washington,200306161030,200306161100,12,12.11
US-Was,Washington,200306161030,200306161100,13.1,11.69
US-Was,Washington,200306161030,200306161100,14,11.42
US-Was,Washington,200306161030,200306161100,15,10.99
US-Was,Washington,200306161030,200306161100,20,9.73
US-Was,Washington,200306161030,200306161100,25,8.96
US-Was,Washington,200306161030,200306161100,40,8.5
US-Was,Washington,200306161030,200306161100,60,8.23
US-Was,Washington,200307071430,200307071500,1,20.86
US-Was,Washington,200307071430,200307071500,1,21.23
US-Was,Washington,200307071430,200307071500,5.1,20.2
US-Was,Washington,200307071430,200307071500,6,20.14
US-Was,Washington,200307071430,200307071500,7.1,19.98
US-Was,Washington,200307071430,200307071500,7.9,19.7
US-Was,Washington,200307071430,200307071500,9,18.73
US-Was,Washington,200307071430,200307071500,10,17.53
US-Was,Washington,200307071430,200307071500,10.8,16.56
US-Was,Washington,200307071430,200307071500,12.3,14.54
US-Was,Washington,200307071430,200307071500,14.3,13.06
US-Was,Washington,200307071430,200307071500,15.3,12.4
US-Was,Washington,200307071430,200307071500,17.1,11.62
US-Was,Washington,200307071430,200307071500,20,10.73
US-Was,Washington,200307071430,200307071500,24.6,9.59
US-Was,Washington,200307071430,200307071500,29.7,8.94
US-Was,Washington,200307071430,200307071500,34.8,8.74
US-Was,Washington,200307071430,200307071500,35.1,8.73
US-Was,Washington,200307071430,200307071500,39.7,8.62
US-Was,Washington,200307071430,200307071500,47.6,8.44
US-Was,Washington,200307071430,200307071500,59.7,8.24
US-Was,Washington,200307211230,200307211300,1,22.78
US-Was,Washington,200307211230,200307211300,1,22.71
US-Was,Washington,200307211230,200307211300,5.1,22.04
US-Was,Washington,200307211230,200307211300,7,20.96
US-Was,Washington,200307211230,200307211300,8.5,20.29
US-Was,Washington,200307211230,200307211300,9.1,19.37
US-Was,Washington,200307211230,200307211300,10,17.7
US-Was,Washington,200307211230,200307211300,11.1,17.18
US-Was,Washington,200307211230,200307211300,12.1,16.21
US-Was,Washington,200307211230,200307211300,13,14.94
US-Was,Washington,200307211230,200307211300,14.1,12.47
US-Was,Washington,200307211230,200307211300,15,11.71
US-Was,Washington,200307211230,200307211300,17.6,10.51
US-Was,Washington,200307211230,200307211300,20.1,9.86
US-Was,Washington,200307211230,200307211300,25.1,9.42
US-Was,Washington,200307211230,200307211300,29.8,8.98
US-Was,Washington,200307211230,200307211300,39.8,8.6
US-Was,Washington,200307211230,200307211300,50.8,8.36
US-Was,Washington,200307211230,200307211300,60.5,8.28
US-Was,Washington,200308040930,200308041000,1,22.74
US-Was,Washington,200308040930,200308041000,1,22.74
US-Was,Washington,200308040930,200308041000,5.1,22.65
US-Was,Washington,200308040930,200308041000,8,22.51
US-Was,Washington,200308040930,200308041000,9,22.26
US-Was,Washington,200308040930,200308041000,10,20.16
US-Was,Washington,200308040930,200308041000,10.6,19.44
US-Was,Washington,200308040930,200308041000,11,18.75
US-Was,Washington,200308040930,200308041000,11.4,17.58
US-Was,Washington,200308040930,200308041000,12,16.98
US-Was,Washington,200308040930,200308041000,12.5,16.18
US-Was,Washington,200308040930,200308041000,13.2,15.53
US-Was,Washington,200308040930,200308041000,13.6,14.52
US-Was,Washington,200308040930,200308041000,14,14.15
US-Was,Washington,200308040930,200308041000,14.5,13.54
US-Was,Washington,200308040930,200308041000,15.1,13.49
US-Was,Washington,200308040930,200308041000,16.1,12.65
US-Was,Washington,200308040930,200308041000,16.9,12.26
US-Was,Washington,200308040930,200308041000,18.1,11.69
US-Was,Washington,200308040930,200308041000,19.2,11.24
US-Was,Washington,200308040930,200308041000,20.2,10.71
US-Was,Washington,200308040930,200308041000,22.5,10.15
US-Was,Washington,200308040930,200308041000,25,9.47
US-Was,Washington,200308040930,200308041000,29.9,9.08
US-Was,Washington,200308040930,200308041000,35.1,8.89
US-Was,Washington,200308040930,200308041000,40.1,8.64
US-Was,Washington,200308040930,200308041000,50,8.39
US-Was,Washington,200308040930,200308041000,55,8.33
US-Was,Washington,200308040930,200308041000,60,8.29
US-Was,Washington,200308181230,200308181300,1,22.9
US-Was,Washington,200308181230,200308181300,1,22.85
US-Was,Washington,200308181230,200308181300,5.1,22.38
US-Was,Washington,200308181230,200308181300,9.9,22.21
US-Was,Washington,200308181230,200308181300,11,22.06
US-Was,Washington,200308181230,200308181300,11.5,19.97
US-Was,Washington,200308181230,200308181300,11.7,18.73
US-Was,Washington,200308181230,200308181300,11.8,16.53
US-Was,Washington,200308181230,200308181300,11.9,16.21
US-Was,Washington,200308181230,200308181300,12,15.18
US-Was,Washington,200308181230,200308181300,12.5,14.38
US-Was,Washington,200308181230,200308181300,13.2,14.01
US-Was,Washington,200308181230,200308181300,13.5,13.23
US-Was,Washington,200308181230,200308181300,14.1,12.52
US-Was,Washington,200308181230,200308181300,14.9,11.93
US-Was,Washington,200308181230,200308181300,17,10.78
US-Was,Washington,200308181230,200308181300,18.6,10.28
US-Was,Washington,200308181230,200308181300,20,9.94
US-Was,Washington,200308181230,200308181300,25,9.22
US-Was,Washington,200308181230,200308181300,30.1,8.91
US-Was,Washington,200308181230,200308181300,34.9,8.66
US-Was,Washington,200308181230,200308181300,40.4,8.54
US-Was,Washington,200308181230,200308181300,44.9,8.48
US-Was,Washington,200308181230,200308181300,50.2,8.39
US-Was,Washington,200308181230,200308181300,55,8.37
US-Was,Washington,200309021230,200309021300,1,21.85
US-Was,Washington,200309021230,200309021300,1,21.8
US-Was,Washington,200309021230,200309021300,5,21.53
US-Was,Washington,200309021230,200309021300,10,21.35
US-Was,Washington,200309021230,200309021300,10.5,21.34
US-Was,Washington,200309021230,200309021300,10.9,21.33
US-Was,Washington,200309021230,200309021300,11.8,18.57
US-Was,Washington,200309021230,200309021300,13.2,13.54
US-Was,Washington,200309021230,200309021300,14,12.37
US-Was,Washington,200309021230,200309021300,15,11.89
US-Was,Washington,200309021230,200309021300,20.1,10.41
US-Was,Washington,200309021230,200309021300,25,9.63
US-Was,Washington,200309021230,200309021300,29.8,9.06
US-Was,Washington,200309021230,200309021300,39.9,8.62
US-Was,Washington,200309021330,200309021400,49.9,8.43
US-Was,Washington,200309021330,200309021400,54.7,8.39
US-Was,Washington,200309021330,200309021400,59.8,8.33
US-Was,Washington,200309151030,200309151100,0.9,19.92
US-Was,Washington,200309151030,200309151100,5,19.9
US-Was,Washington,200309151030,200309151100,7.4,19.89
US-Was,Washington,200309151030,200309151100,10.1,19.89
US-Was,Washington,200309151030,200309151100,11,19.88
US-Was,Washington,200309151030,200309151100,12.1,19.7
US-Was,Washington,200309151030,200309151100,12.4,17.63
US-Was,Washington,200309151030,200309151100,12.7,16.83
US-Was,Washington,200309151030,200309151100,13,15.7
US-Was,Washington,200309151030,200309151100,13.3,14.77
US-Was,Washington,200309151030,200309151100,13.9,13.23
US-Was,Washington,200309151030,200309151100,14.1,12.78
US-Was,Washington,200309151030,200309151100,14.4,12.16
US-Was,Washington,200309151030,200309151100,15.1,11.77
US-Was,Washington,200309151030,200309151100,16,11.48
US-Was,Washington,200309151030,200309151100,17.9,10.96
US-Was,Washington,200309151030,200309151100,20.1,10.59
US-Was,Washington,200309151030,200309151100,21.2,10.36
US-Was,Washington,200309151030,200309151100,22.1,10.18
US-Was,Washington,200309151030,200309151100,23.1,10.02
US-Was,Washington,200309151030,200309151100,24.1,9.89
US-Was,Washington,200309151030,200309151100,24.9,9.71
US-Was,Washington,200309151030,200309151100,30,9.26
US-Was,Washington,200309151030,200309151100,35.8,8.95
US-Was,Washington,200309151030,200309151100,39.9,8.77
US-Was,Washington,200309151130,200309151200,50.1,8.47
US-Was,Washington,200309151130,200309151200,59.9,8.34
US-Was,Washington,200310071330,200310071400,1,18.1
US-Was,Washington,200310071330,200310071400,1,18.1
US-Was,Washington,200310071330,200310071400,5.1,18.1
US-Was,Washington,200310071330,200310071400,9.8,18.09
US-Was,Washington,200310071330,200310071400,12,17.94
US-Was,Washington,200310071330,200310071400,13.4,17.74
US-Was,Washington,200310071330,200310071400,14.2,17.37
US-Was,Washington,200310071330,200310071400,15.1,16.56
US-Was,Washington,200310071330,200310071400,16,14.74
US-Was,Washington,200310071330,200310071400,16.8,12.78
US-Was,Washington,200310071330,200310071400,17.8,12.07
US-Was,Washington,200310071330,200310071400,20.2,11.31
US-Was,Washington,200310071330,200310071400,25.5,9.76
US-Was,Washington,200310071330,200310071400,29.1,9.36
US-Was,Washington,200310071330,200310071400,34.9,8.94
US-Was,Washington,200310071330,200310071400,40.4,8.74
US-Was,Washington,200310071330,200310071400,49.9,8.54
US-Was,Washington,200310071330,200310071400,60.1,8.34
US-Was,Washington,200310211130,200310211200,1,15.28
US-Was,Washington,200310211130,200310211200,5.1,15.11
US-Was,Washington,200310211130,200310211200,10,15.07
US-Was,Washington,200310211130,200310211200,15,14.7
US-Was,Washington,200310211130,200310211200,17.5,14.61
US-Was,Washington,200310211130,200310211200,20.1,13.71
US-Was,Washington,200310211130,200310211200,22.4,12.47
US-Was,Washington,200310211130,200310211200,25.1,10.88
US-Was,Washington,200310211130,200310211200,30,9.92
US-Was,Washington,200310211130,200310211200,35,9.36
US-Was,Washington,200310211130,200310211200,40.1,9.05
US-Was,Washington,200310211130,200310211200,45.2,8.9
US-Was,Washington,200310211130,200310211200,50.1,8.74
US-Was,Washington,200310211130,200310211200,55.1,8.71
US-Was,Washington,200310211130,200310211200,60.2,8.58
US-Was,Washington,200311031130,200311031200,0.5,13.06
US-Was,Washington,200311031130,200311031200,1,13.07
US-Was,Washington,200311031130,200311031200,1,13.06
US-Was,Washington,200311031130,200311031200,2.5,13.08
US-Was,Washington,200311031130,200311031200,4.9,13.08
US-Was,Washington,200311031130,200311031200,7.5,13.08
US-Was,Washington,200311031130,200311031200,10.1,13.07
US-Was,Washington,200311031130,200311031200,12.6,13.07
US-Was,Washington,200311031130,200311031200,15,13.07
US-Was,Washington,200311031130,200311031200,16.1,13.07
US-Was,Washington,200311031130,200311031200,17.5,13.06
US-Was,Washington,200311031130,200311031200,18.9,13.06
US-Was,Washington,200311031130,200311031200,20,13.06
US-Was,Washington,200311031130,200311031200,21,13.03
US-Was,Washington,200311031130,200311031200,21.5,13
US-Was,Washington,200311031130,200311031200,22,12.94
US-Was,Washington,200311031130,200311031200,22.5,12.86
US-Was,Washington,200311031130,200311031200,22.9,12.27
US-Was,Washington,200311031130,200311031200,23.4,11.26
US-Was,Washington,200311031130,200311031200,24.1,11.05
US-Was,Washington,200311031130,200311031200,24.5,10.74
US-Was,Washington,200311031130,200311031200,25,10.46
US-Was,Washington,200311031130,200311031200,26,10.39
US-Was,Washington,200311031130,200311031200,27,10.08
US-Was,Washington,200311031130,200311031200,27.6,10.01
US-Was,Washington,200311031130,200311031200,27.7,10
US-Was,Washington,200311031130,200311031200,27.9,9.95
US-Was,Washington,200311031130,200311031200,28.1,9.97
US-Was,Washington,200311031130,200311031200,28.2,9.95
US-Was,Washington,200311031130,200311031200,28.3,9.93
US-Was,Washington,200311031130,200311031200,28.3,9.93
US-Was,Washington,200311031130,200311031200,29,9.89
US-Was,Washington,200311031130,200311031200,30,9.76
US-Was,Washington,200311031130,200311031200,31.4,9.67
US-Was,Washington,200311031130,200311031200,32,9.68
US-Was,Washington,200311031130,200311031200,35,9.46
US-Was,Washington,200311031130,200311031200,37.6,9.39
US-Was,Washington,200311031130,200311031200,39.5,9.24
US-Was,Washington,200311031130,200311031200,40,9.24
US-Was,Washington,200311031130,200311031200,42.6,9.13
US-Was,Washington,200311031130,200311031200,44.7,9.07
US-Was,Washington,200311031130,200311031200,47.4,8.87
US-Was,Washington,200311031130,200311031200,49.8,8.68
US-Was,Washington,200311031130,200311031200,55,8.64
US-Was,Washington,200311031130,200311031200,57.5,8.64
US-Was,Washington,200311031130,200311031200,57.9,8.64
US-Was,Washington,200312031130,200312031200,1,9.64
US-Was,Washington,200312031130,200312031200,1,9.64
US-Was,Washington,200312031130,200312031200,5,9.63
US-Was,Washington,200312031130,200312031200,10,9.63
US-Was,Washington,200312031130,200312031200,14.7,9.63
US-Was,Washington,200312031130,200312031200,20,9.63
US-Was,Washington,200312031130,200312031200,25,9.61
US-Was,Washington,200312031130,200312031200,30,9.56
US-Was,Washington,200312031130,200312031200,40,9.46
US-Was,Washington,200312031230,200312031300,50.2,9.29
US-Was,Washington,200312031230,200312031300,55,8.97
US-Was,Washington,200312031230,200312031300,60,8.93
