SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-Was,Washington,199801061430,199801061500,1,8.5
US-Was,Washington,199801061430,199801061500,1,8.4
US-Was,Washington,199801061430,199801061500,10,8.4
US-Was,Washington,199801061430,199801061500,25,8.4
US-Was,Washington,199801061430,199801061500,40,8.4
US-Was,Washington,199801061430,199801061500,60,8.4
US-Was,Washington,199802021330,199802021400,1,7.7
US-Was,Washington,199802021330,199802021400,1,7.8
US-Was,Washington,199802021330,199802021400,10,7.6
US-Was,Washington,199802021330,199802021400,25,7.6
US-Was,Washington,199802021330,199802021400,40,7.6
US-Was,Washington,199802021330,199802021400,60,7.5
US-Was,Washington,199803021330,199803021400,1,7.7
US-Was,Washington,199803021330,199803021400,1,7.7
US-Was,Washington,199803021330,199803021400,10,7.6
US-Was,Washington,199803021330,199803021400,25,7.6
US-Was,Washington,199803021330,199803021400,40,7.5
US-Was,Washington,199803021330,199803021400,60,7.6
US-Was,Washington,199803231030,199803231100,1,8.81
US-Was,Washington,199803231030,199803231100,5,8.32
US-Was,Washington,199803231030,199803231100,10,8.17
US-Was,Washington,199803231030,199803231100,15,7.96
US-Was,Washington,199803231030,199803231100,20,7.67
US-Was,Washington,199803231030,199803231100,25,7.63
US-Was,Washington,199803231030,199803231100,30,7.63
US-Was,Washington,199803231030,199803231100,40,7.59
US-Was,Washington,199803231030,199803231100,50,7.55
US-Was,Washington,199803231030,199803231100,60,7.55
US-Was,Washington,199804071230,199804071300,1,9.9
US-Was,Washington,199804071230,199804071300,1,9.9
US-Was,Washington,199804071230,199804071300,5,9.3
US-Was,Washington,199804071230,199804071300,10,8.9
US-Was,Washington,199804071230,199804071300,15,8.8
US-Was,Washington,199804071230,199804071300,20,8.6
US-Was,Washington,199804071230,199804071300,25,8.5
US-Was,Washington,199804071230,199804071300,30,8.1
US-Was,Washington,199804071230,199804071300,40,7.8
US-Was,Washington,199804071230,199804071300,60,7.6
US-Was,Washington,199804201430,199804201500,1,12.52
US-Was,Washington,199804201430,199804201500,5,11.44
US-Was,Washington,199804201430,199804201500,10,11.15
US-Was,Washington,199804201430,199804201500,15,9.77
US-Was,Washington,199804201430,199804201500,20,8.93
US-Was,Washington,199804201430,199804201500,25,8.69
US-Was,Washington,199804201430,199804201500,30,8.31
