SITE_ID,SITE_NAME,TIMESTAMP_START,TIMESTAMP_END,DEPTH,WTEMP
US-Was,Washington,199501181130,199501181200,1,7.29
US-Was,Washington,199501181130,199501181200,1,7.31
US-Was,Washington,199501181130,199501181200,10,7.29
US-Was,Washington,199501181130,199501181200,25,7.26
US-Was,Washington,199501181130,199501181200,40,7.24
US-Was,Washington,199501181130,199501181200,60,6.96
US-Was,Washington,199502060830,199502060900,1,7.6
US-Was,Washington,199502060830,199502060900,10,7.35
US-Was,Washington,199502060830,199502060900,25,7.24
US-Was,Washington,199502060930,199502061000,1,7.75
US-Was,Washington,199502060930,199502061000,40,7.2
US-Was,Washington,199502060930,199502061000,60,7.04
US-Was,Washington,199503060930,199503061000,1,7.08
US-Was,Washington,199503200930,199503201000,1,7.55
US-Was,Washington,199503200930,199503201000,1,7.53
US-Was,Washington,199503200930,199503201000,5,7.55
US-Was,Washington,199503200930,199503201000,10,7.52
US-Was,Washington,199503200930,199503201000,25,7.46
US-Was,Washington,199503200930,199503201000,40,7.36
US-Was,Washington,199503200930,199503201000,60,7.32
US-Was,Washington,199504030830,199504030900,1,9.78
US-Was,Washington,199504030830,199504030900,1,9.75
US-Was,Washington,199504030830,199504030900,5,9.7
US-Was,Washington,199504030830,199504030900,10,8.61
US-Was,Washington,199504030830,199504030900,15,8.18
US-Was,Washington,199504030830,199504030900,20,7.99
US-Was,Washington,199504030830,199504030900,25,7.68
US-Was,Washington,199504030830,199504030900,30,7.58
US-Was,Washington,199504030830,199504030900,40,7.47
US-Was,Washington,199504030830,199504030900,50,7.41
US-Was,Washington,199504030830,199504030900,60,7.34
US-Was,Washington,199504170830,199504170900,1,9.38
US-Was,Washington,199504170830,199504170900,1,9.37
US-Was,Washington,199504170830,199504170900,5,9.38
US-Was,Washington,199504170830,199504170900,10,9.35
US-Was,Washington,199504170830,199504170900,15,9.12
US-Was,Washington,199504170830,199504170900,25,8.63
US-Was,Washington,199504170830,199504170900,50,7.39
US-Was,Washington,199504170830,199504170900,60,7.36
US-Was,Washington,199505010830,199505010900,1,13.17
US-Was,Washington,199505010830,199505010900,1,13.15
US-Was,Washington,199505010830,199505010900,5,13.07
US-Was,Washington,199505010830,199505010900,6,13.02
US-Was,Washington,199505010830,199505010900,7,12.87
US-Was,Washington,199505010830,199505010900,8,12.55
US-Was,Washington,199505010830,199505010900,9,12.26
US-Was,Washington,199505010830,199505010900,10,11.82
US-Was,Washington,199505010830,199505010900,11,11.74
US-Was,Washington,199505010830,199505010900,12,11.66
US-Was,Washington,199505010830,199505010900,13,11.35
US-Was,Washington,199505010830,199505010900,14,10.98
US-Was,Washington,199505010830,199505010900,15,10.55
US-Was,Washington,199505010830,199505010900,17.5,10.03
US-Was,Washington,199505010830,199505010900,20,9.56
US-Was,Washington,199505010830,199505010900,25,9.07
US-Was,Washington,199505010830,199505010900,30,8.39
US-Was,Washington,199505010830,199505010900,40,7.69
US-Was,Washington,199505010830,199505010900,50,7.5
US-Was,Washington,199505010830,199505010900,60,7.42
US-Was,Washington,199505150730,199505150800,1,15.71
US-Was,Washington,199505150730,199505150800,1,15.72
US-Was,Washington,199505150730,199505150800,5,15.42
US-Was,Washington,199505150730,199505150800,10,14.56
US-Was,Washington,199505150730,199505150800,11,14.34
US-Was,Washington,199505150730,199505150800,12,13.33
US-Was,Washington,199505150730,199505150800,13,10.38
US-Was,Washington,199505150730,199505150800,14,9.33
US-Was,Washington,199505150730,199505150800,15,9.11
US-Was,Washington,199505150730,199505150800,16,9.01
US-Was,Washington,199505150730,199505150800,18,8.86
US-Was,Washington,199505150730,199505150800,20,8.6
US-Was,Washington,199505150730,199505150800,25,8.21
US-Was,Washington,199505150730,199505150800,40,7.82
US-Was,Washington,199505150730,199505150800,60,7.47
US-Was,Washington,199506060730,199506060800,1,18.57
