12734.865,12286.063,12035.597,12035.597,12035.597
12265.401,12058.536,11997.568,11997.568,11997.568
12140.215,12077.472,11994.017,11994.017,11994.017
12120.503,12011.555,11993.767,11993.767,11993.767
12076.717,12004.658,11993.271,11993.271,11993.271
12056.852,12056.852,12056.852,12056.852,12056.852
12053.337,12053.337,12053.337,12053.337,12053.337
12017.669,12017.669,12017.669,12017.669,12017.669
12004.556,12004.556,12004.556,12004.556,12004.556
11990.317,11990.317,11990.317,11990.317,11990.317
11976.112,11983.198,12000.000,12000.000,11867.158
11995.131,11987.795,11937.138,11900.203,11859.849
12516.527,12544.000,12237.264,12077.436,11978.373
12603.520,12603.520,12603.520,12603.520,12603.520
12500.757,12829.847,12680.912,12594.693,12530.835
12217.072,12361.086,12689.797,12660.051,12623.139
12077.729,12224.159,12464.862,12486.738,12464.053
12052.181,12119.221,12283.498,12309.367,12292.566
12028.591,12065.584,12087.297,12120.972,12109.624
12019.566,12019.566,12020.012,12009.390,11975.030
12003.924,12002.272,11969.267,11926.815,11874.672
11984.357,11996.886,11936.086,11898.788,11821.734
11998.648,11999.766,11918.580,11879.237,11794.257
12015.936,12015.936,12015.936,12015.936,12015.936
12046.073,12046.073,12046.073,12046.073,12046.073
12153.970,12153.970,12153.970,12153.970,12153.970
12137.053,12137.053,12137.053,12137.053,12137.053
12113.406,12113.406,12113.406,12113.406,12113.406
12141.748,12141.748,12141.748,12141.748,12141.748
12208.420,12208.420,12208.420,12208.420,12208.420
12535.243,12567.945,12357.461,12242.505,12164.898
12748.765,12903.105,12670.308,12544.991,12462.439
12553.331,12553.331,12553.331,12553.331,12553.331
12655.477,12655.477,12655.477,12655.477,12655.477
12450.715,12450.715,12450.715,12450.715,12450.715
12356.071,12356.071,12356.071,12356.071,12356.071
12395.371,12395.371,12395.371,12395.371,12395.371
12700.208,12700.208,12700.208,12700.208,12700.208
12890.704,13096.085,12869.674,12746.760,12665.232
12886.332,12886.332,12886.332,12886.332,12886.332
12790.537,12790.537,12790.537,12790.537,12790.537
12441.414,12441.414,12441.414,12441.414,12441.414
12238.819,12238.819,12238.819,12238.819,12238.819
12085.148,12137.813,12197.096,12159.190,12118.267
12090.221,12090.221,12090.221,12090.221,12090.221
12382.073,12382.073,12382.073,12382.073,12382.073
12441.722,12441.722,12441.722,12441.722,12441.722
12531.947,12531.947,12531.947,12531.947,12531.947
12332.305,12332.305,12332.305,12332.305,12332.305
12243.557,12243.557,12243.557,12243.557,12243.557
12248.453,12248.453,12248.453,12248.453,12248.453
12466.810,12534.253,12359.031,12259.669,12189.311
12506.553,12506.553,12506.553,12506.553,12506.553
12334.321,12334.321,12334.321,12334.321,12334.321
12218.292,12246.621,12297.030,12257.384,12215.554
12162.666,12220.569,12212.518,12173.951,12120.802
12224.290,12224.269,12158.916,12107.838,12045.508
12210.623,12212.337,12127.803,12062.326,11990.488
12186.745,12188.052,12136.795,12048.979,11963.766
12226.824,12193.741,12091.848,12015.987,11932.745
12236.791,12212.623,12091.506,12002.793,11913.916
12321.370,12321.370,12321.370,12321.370,12321.370
12567.035,12567.035,12567.035,12567.035,12567.035
12494.430,12494.430,12494.430,12494.430,12494.430
12493.847,12493.847,12493.847,12493.847,12493.847
12635.223,12635.223,12635.223,12635.223,12635.223
12688.876,12825.275,12693.019,12614.446,12554.216
12609.858,12805.447,12724.203,12668.871,12619.631
12598.357,12778.486,12692.960,12635.818,12585.760
12622.624,12622.624,12622.624,12622.624,12622.624
12586.614,12586.614,12586.614,12586.614,12586.614
12406.005,12406.005,12406.005,12406.005,12406.005
12280.087,12280.087,12280.087,12280.087,12280.087
12201.768,12201.768,12201.768,12201.768,12201.768
12130.658,12130.658,12130.658,12130.658,12130.658
12124.001,12124.001,12124.001,12124.001,12124.001
12208.430,12208.430,12208.430,12208.430,12208.430
12095.540,12095.540,12095.540,12095.540,12095.540
12046.174,12046.174,12046.174,12046.174,12046.174
12027.037,12027.037,12027.037,12027.037,12027.037
12238.591,12238.591,12238.591,12238.591,12238.591
12314.356,12314.356,12314.356,12314.356,12314.356
12365.355,12365.355,12365.355,12365.355,12365.355
12314.745,12451.880,12367.862,12311.436,12261.713
12436.900,12436.900,12436.900,12436.900,12436.900
12421.617,12421.617,12421.617,12421.617,12421.617
12486.263,12486.263,12486.263,12486.263,12486.263
12462.215,12462.215,12462.215,12462.215,12462.215
12480.140,12480.140,12480.140,12480.140,12480.140
12476.596,12476.596,12476.596,12476.596,12476.596
12336.833,12511.276,12451.052,12405.717,12361.249
12376.519,12376.519,12376.519,12376.519,12376.519
12316.806,12316.806,12316.806,12316.806,12316.806
12467.567,12062.968,12062.968,12062.968,12062.968
12185.136,12185.136,12185.136,12185.136,12185.136
12248.322,12248.322,12248.322,12248.322,12248.322
12320.972,12320.972,12320.972,12320.972,12320.972
12258.651,12258.651,12258.651,12258.651,12258.651
12268.605,12268.605,12268.605,12268.605,12268.605
12199.036,12270.586,12217.456,12175.481,12132.525
12207.548,12207.548,12207.548,12207.548,12207.548
12207.127,12207.127,12207.127,12207.127,12207.127
12169.026,12169.026,12169.026,12169.026,12169.026
12118.454,12118.454,12118.454,12118.454,12118.454
12052.844,12052.844,12052.844,12006.537,12006.537
