11673.722,11157.631,10941.453,10813.138,10709.021,10597.737,10473.395,10328.661,10154.138,9937.767,9663.691,9310.361,8848.328,8238.805,7435.830,6397.149,5132.119
11696.697,11144.224,10923.801,10793.394,10687.819,10574.971,10448.842,10302.026,10125.046,9905.734,9628.090,9270.425,8803.225,8187.851,7378.802,6334.569,5065.021
11719.353,11131.427,10906.231,10773.678,10666.633,10552.216,10424.301,10275.403,10095.967,9873.719,9592.521,9230.545,8758.226,8137.077,7322.056,6272.382,4998.422
11732.707,11119.199,10888.749,10753.990,10645.465,10529.474,10399.770,10248.792,10066.903,9841.725,9556.983,9190.722,8713.330,8086.480,7265.587,6210.580,4932.309
11743.437,11107.321,10871.356,10734.331,10624.314,10506.744,10375.251,10222.193,10037.854,9809.750,9521.477,9150.955,8668.538,8036.060,7209.391,6149.157,4866.672
11754.246,11095.722,10854.053,10714.701,10603.179,10484.027,10350.744,10195.606,10008.819,9777.795,9486.003,9111.247,8623.849,7985.815,7153.464,6088.105,4801.500
11761.563,11084.401,10836.838,10695.099,10582.060,10461.321,10326.247,10169.031,9979.799,9745.860,9450.562,9071.596,8579.264,7935.744,7097.802,6027.418,4736.783
11767.863,11073.278,10819.712,10675.525,10560.957,10438.628,10301.762,10142.468,9950.793,9713.946,9415.153,9032.003,8534.782,7885.845,7042.402,5967.089,4672.512
11770.589,11062.330,10802.675,10655.979,10539.869,10415.946,10277.287,10115.918,9921.803,9682.053,9379.778,8992.468,8490.403,7836.117,6987.261,5907.111,4608.677
11770.612,11051.481,10785.724,10636.462,10518.795,10393.275,10252.824,10089.380,9892.827,9650.181,9344.437,8952.993,8446.126,7786.558,6932.374,5847.479,4545.269
11768.298,11040.685,10768.857,10616.974,10497.735,10370.615,10228.372,10062.854,9863.867,9618.330,9309.130,8913.576,8401.953,7737.168,6877.739,5788.185,4482.279
11764.210,11029.893,10752.071,10597.516,10476.689,10347.965,10203.930,10036.340,9834.922,9586.500,9273.857,8874.220,8357.882,7687.944,6823.351,5729.226,4419.699
11758.489,11019.080,10735.363,10578.088,10455.657,10325.325,10179.498,10009.838,9805.992,9554.692,9238.618,8834.922,8313.913,7638.886,6769.209,5670.593,4357.521
11751.219,11008.219,10718.730,10558.692,10434.640,10302.695,10155.076,9983.348,9777.078,9522.906,9203.415,8795.685,8270.047,7589.992,6715.308,5612.283,4295.736
11742.797,10997.290,10702.170,10539.329,10413.636,10280.074,10130.664,9956.870,9748.178,9491.141,9168.247,8756.508,8226.283,7541.260,6661.645,5554.289,4234.337
11733.585,10986.279,10685.677,10520.000,10392.648,10257.462,10106.261,9930.404,9719.295,9459.399,9133.114,8717.391,8182.620,7492.690,6608.217,5496.607,4173.316
11723.939,10975.178,10669.251,10500.707,10371.676,10234.860,10081.868,9903.949,9690.426,9427.679,9098.017,8678.335,8139.059,7444.281,6555.022,5439.231,4112.667
11713.809,10963.988,10652.887,10481.450,10350.721,10212.267,10057.484,9877.505,9661.573,9395.982,9062.956,8639.339,8095.598,7396.030,6502.056,5382.156,4052.382
11703.148,10952.706,10636.582,10462.231,10329.784,10189.684,10033.108,9851.073,9632.735,9364.307,9027.932,8600.405,8052.239,7347.936,6449.316,5325.377,3992.454
11692.779,10941.330,10620.333,10443.051,10308.866,10167.112,10008.742,9824.651,9603.912,9332.655,8992.944,8561.532,8008.981,7299.999,6396.800,5268.890,3932.877
11682.645,10929.877,10604.139,10423.911,10287.969,10144.550,9984.384,9798.241,9575.105,9301.026,8957.993,8522.720,7965.823,7252.217,6344.504,5212.690,3873.645
11674.083,10918.355,10587.996,10404.812,10267.094,10121.999,9960.036,9771.842,9546.313,9269.420,8923.079,8483.969,7922.765,7204.589,6292.426,5156.772,3814.751
11669.793,10906.797,10571.902,10385.753,10246.242,10099.461,9935.697,9745.453,9517.537,9237.837,8888.202,8445.280,7879.806,7157.113,6240.564,5101.132,3756.189
11674.810,10895.295,10555.859,10366.736,10225.415,10076.936,9911.368,9719.076,9488.775,9206.277,8853.363,8406.653,7836.947,7109.788,6188.914,5045.766,3697.953
11675.875,10884.040,10539.872,10347.762,10204.613,10054.425,9887.048,9692.710,9460.029,9174.741,8818.561,8368.087,7794.187,7062.613,6137.473,4990.669,3640.038
11676.146,10872.928,10523.942,10328.829,10183.838,10031.928,9862.739,9666.354,9431.299,9143.228,8783.797,8329.583,7751.526,7015.587,6086.241,4935.838,3582.438
11673.922,10861.937,10508.068,10309.939,10163.091,10009.448,9838.441,9640.010,9402.583,9111.738,8749.070,8291.141,7708.962,6968.708,6035.213,4881.269,3525.149
11669.893,10851.008,10492.250,10291.091,10142.372,9986.984,9814.154,9613.678,9373.884,9080.273,8714.382,8252.761,7666.497,6921.975,5984.388,4826.957,3468.163
11664.195,10840.105,10476.484,10272.284,10121.682,9964.537,9789.879,9587.357,9345.200,9048.831,8679.732,8214.443,7624.130,6875.388,5933.763,4772.899,3411.477
11656.916,10829.193,10460.768,10253.518,10101.021,9942.108,9765.616,9561.049,9316.532,9017.413,8645.120,8176.187,7581.859,6828.944,5883.335,4719.091,3355.086
11651.087,10818.246,10445.098,10234.791,10080.390,9919.698,9741.367,9534.753,9287.880,8986.019,8610.547,8137.992,7539.685,6782.644,5833.103,4665.530,3298.984
11643.589,10807.298,10429.473,10216.103,10059.788,9897.308,9717.131,9508.469,9259.244,8954.649,8576.012,8099.860,7497.608,6736.484,5783.064,4612.212,3243.168
