SITE_ID,SITE_NAME,DEPTH,BATHYMETRY_AREA
US_Tah,Tahoe,74,411170000
US_Tah,Tahoe,75,410741500
US_Tah,Tahoe,76,410318800
US_Tah,Tahoe,77,409893000
US_Tah,Tahoe,78,409470900
US_Tah,Tahoe,79,409061600
US_Tah,Tahoe,80,408643200
US_Tah,Tahoe,81,408223400
US_Tah,Tahoe,82,407810600
US_Tah,Tahoe,83,407395800
US_Tah,Tahoe,84,406985400
US_Tah,Tahoe,85,406568300
US_Tah,Tahoe,86,406153800
US_Tah,Tahoe,87,405733800
US_Tah,Tahoe,88,405313900
US_Tah,Tahoe,89,404889200
US_Tah,Tahoe,90,404468000
US_Tah,Tahoe,91,404045900
US_Tah,Tahoe,92,403621600
US_Tah,Tahoe,93,403189400
US_Tah,Tahoe,94,402753200
US_Tah,Tahoe,95,402331100
US_Tah,Tahoe,96,401907500
US_Tah,Tahoe,97,401482900
US_Tah,Tahoe,98,401049000
US_Tah,Tahoe,99,400621500
US_Tah,Tahoe,100,400195500
US_Tah,Tahoe,101,399771100
US_Tah,Tahoe,102,399345100
US_Tah,Tahoe,103,398921400
US_Tah,Tahoe,104,398488000
US_Tah,Tahoe,105,398071600
US_Tah,Tahoe,106,397638200
US_Tah,Tahoe,107,397208300
US_Tah,Tahoe,108,396783700
US_Tah,Tahoe,109,396353900
US_Tah,Tahoe,110,395918600
US_Tah,Tahoe,111,395487300
US_Tah,Tahoe,112,395060200
US_Tah,Tahoe,113,394626900
US_Tah,Tahoe,114,394198500
US_Tah,Tahoe,115,393770200
US_Tah,Tahoe,116,393340300
US_Tah,Tahoe,117,392903500
US_Tah,Tahoe,118,392464100
US_Tah,Tahoe,119,392037800
US_Tah,Tahoe,120,391611800
US_Tah,Tahoe,121,391174000
US_Tah,Tahoe,122,390751400
US_Tah,Tahoe,123,390308900
US_Tah,Tahoe,124,389873600
US_Tah,Tahoe,125,389442900
US_Tah,Tahoe,126,389015800
US_Tah,Tahoe,127,388572200
US_Tah,Tahoe,128,388128400
US_Tah,Tahoe,129,387693100
US_Tah,Tahoe,130,387252900
US_Tah,Tahoe,131,386816100
US_Tah,Tahoe,132,386372100
US_Tah,Tahoe,133,385933400
US_Tah,Tahoe,134,385494600
US_Tah,Tahoe,135,385055900
US_Tah,Tahoe,136,384619400
US_Tah,Tahoe,137,384180600
US_Tah,Tahoe,138,383749000
US_Tah,Tahoe,139,383311600
US_Tah,Tahoe,140,382879200
US_Tah,Tahoe,141,382443400
US_Tah,Tahoe,142,382020600
US_Tah,Tahoe,143,381587900
US_Tah,Tahoe,144,381169500
US_Tah,Tahoe,145,380736000
US_Tah,Tahoe,146,380308300
US_Tah,Tahoe,147,379886100
US_Tah,Tahoe,148,379453500
US_Tah,Tahoe,149,379020900
US_Tah,Tahoe,150,378590300
US_Tah,Tahoe,151,378171400
US_Tah,Tahoe,152,377745300
US_Tah,Tahoe,153,377315800
US_Tah,Tahoe,154,376883700
US_Tah,Tahoe,155,376467600
US_Tah,Tahoe,156,376036400
US_Tah,Tahoe,157,375610700
US_Tah,Tahoe,158,375185900
US_Tah,Tahoe,159,374767900
US_Tah,Tahoe,160,374338100
US_Tah,Tahoe,161,373915300
US_Tah,Tahoe,162,373488100
US_Tah,Tahoe,163,373063400
US_Tah,Tahoe,164,372635500
US_Tah,Tahoe,165,372218600
US_Tah,Tahoe,166,371797900
US_Tah,Tahoe,167,371376800
US_Tah,Tahoe,168,370963200
US_Tah,Tahoe,169,370542900
US_Tah,Tahoe,170,370129700
US_Tah,Tahoe,171,369709800
US_Tah,Tahoe,172,369298800
US_Tah,Tahoe,173,368866400
US_Tah,Tahoe,174,368444000
US_Tah,Tahoe,175,368031100
US_Tah,Tahoe,176,367604700
US_Tah,Tahoe,177,367182800
US_Tah,Tahoe,178,366752800
US_Tah,Tahoe,179,366338600
US_Tah,Tahoe,180,365917900
US_Tah,Tahoe,181,365500200
US_Tah,Tahoe,182,365089000
US_Tah,Tahoe,183,364671400
US_Tah,Tahoe,184,364261600
US_Tah,Tahoe,185,363849700
US_Tah,Tahoe,186,363438400
US_Tah,Tahoe,187,363016300
US_Tah,Tahoe,188,362592800
US_Tah,Tahoe,189,362177700
US_Tah,Tahoe,190,361759700
US_Tah,Tahoe,191,361347800
US_Tah,Tahoe,192,360926800
US_Tah,Tahoe,193,360506900
US_Tah,Tahoe,194,360085600
US_Tah,Tahoe,195,359660300
US_Tah,Tahoe,196,359237600
US_Tah,Tahoe,197,358799800
US_Tah,Tahoe,198,358368400
US_Tah,Tahoe,199,357938700
US_Tah,Tahoe,200,357516500
US_Tah,Tahoe,201,357091600
US_Tah,Tahoe,202,356664500
US_Tah,Tahoe,203,356228900
US_Tah,Tahoe,204,355783100
US_Tah,Tahoe,205,355337200
US_Tah,Tahoe,206,354881100
US_Tah,Tahoe,207,354421900
US_Tah,Tahoe,208,353955500
US_Tah,Tahoe,209,353484500
US_Tah,Tahoe,210,353020800
US_Tah,Tahoe,211,352554300
US_Tah,Tahoe,212,352083700
US_Tah,Tahoe,213,351619200
US_Tah,Tahoe,214,351140100
US_Tah,Tahoe,215,350657600
US_Tah,Tahoe,216,350174200
US_Tah,Tahoe,217,349674200
US_Tah,Tahoe,218,349174200
US_Tah,Tahoe,219,348664400
US_Tah,Tahoe,220,348157100
US_Tah,Tahoe,221,347653100
US_Tah,Tahoe,222,347151100
US_Tah,Tahoe,223,346640200
US_Tah,Tahoe,224,346134900
US_Tah,Tahoe,225,345626100
US_Tah,Tahoe,226,345118100
US_Tah,Tahoe,227,344604200
US_Tah,Tahoe,228,344087200
US_Tah,Tahoe,229,343561200
US_Tah,Tahoe,230,343042300
US_Tah,Tahoe,231,342513900
US_Tah,Tahoe,232,341964000
US_Tah,Tahoe,233,341422900
US_Tah,Tahoe,234,340883800
US_Tah,Tahoe,235,340342400
US_Tah,Tahoe,236,339807000
US_Tah,Tahoe,237,339276900
US_Tah,Tahoe,238,338763300
US_Tah,Tahoe,239,338255100
US_Tah,Tahoe,240,337730300
US_Tah,Tahoe,241,337210000
US_Tah,Tahoe,242,336697600
US_Tah,Tahoe,243,336178200
US_Tah,Tahoe,244,335658900
US_Tah,Tahoe,245,335139700
US_Tah,Tahoe,246,334616600
US_Tah,Tahoe,247,334097800
US_Tah,Tahoe,248,333582200
US_Tah,Tahoe,249,333076100
US_Tah,Tahoe,250,332571300
US_Tah,Tahoe,251,332065600
US_Tah,Tahoe,257,328986800
US_Tah,Tahoe,258,328459100
US_Tah,Tahoe,259,327922800
US_Tah,Tahoe,260,327376300
US_Tah,Tahoe,261,326857500
US_Tah,Tahoe,262,326309700
US_Tah,Tahoe,263,325787800
US_Tah,Tahoe,264,325242400
US_Tah,Tahoe,265,324702000
US_Tah,Tahoe,266,324165300
US_Tah,Tahoe,267,323630300
US_Tah,Tahoe,268,323082200
US_Tah,Tahoe,269,322538100
US_Tah,Tahoe,270,321977600
US_Tah,Tahoe,271,321411200
US_Tah,Tahoe,272,320857900
US_Tah,Tahoe,273,320264300
US_Tah,Tahoe,274,319688600
US_Tah,Tahoe,275,319126800
US_Tah,Tahoe,276,318573600
US_Tah,Tahoe,277,318006800
US_Tah,Tahoe,278,317451800
US_Tah,Tahoe,279,316882400
US_Tah,Tahoe,280,316264500
US_Tah,Tahoe,281,315598400
US_Tah,Tahoe,282,314931200
US_Tah,Tahoe,283,314267200
US_Tah,Tahoe,284,313623800
US_Tah,Tahoe,285,313024400
US_Tah,Tahoe,286,312442300
US_Tah,Tahoe,287,311856700
US_Tah,Tahoe,288,311281000
US_Tah,Tahoe,289,310722100
US_Tah,Tahoe,290,310170300
US_Tah,Tahoe,291,309617000
US_Tah,Tahoe,292,309062300
US_Tah,Tahoe,293,308503000
US_Tah,Tahoe,294,307911100
US_Tah,Tahoe,295,307347300
US_Tah,Tahoe,296,306785400
US_Tah,Tahoe,297,306173700
US_Tah,Tahoe,298,305510200
US_Tah,Tahoe,299,304834900
US_Tah,Tahoe,300,304229600
US_Tah,Tahoe,301,303626300
US_Tah,Tahoe,302,303030900
US_Tah,Tahoe,303,302432800
US_Tah,Tahoe,304,301842500
US_Tah,Tahoe,305,301259900
US_Tah,Tahoe,306,300660200
US_Tah,Tahoe,307,300040200
US_Tah,Tahoe,308,299419000
US_Tah,Tahoe,309,298803900
US_Tah,Tahoe,310,298190300
US_Tah,Tahoe,311,297586900
US_Tah,Tahoe,312,296983700
US_Tah,Tahoe,313,296388700
US_Tah,Tahoe,314,295800500
US_Tah,Tahoe,315,295223000
US_Tah,Tahoe,316,294641800
US_Tah,Tahoe,317,294081700
US_Tah,Tahoe,318,293495300
US_Tah,Tahoe,319,292932800
US_Tah,Tahoe,320,292348800
US_Tah,Tahoe,321,291820600
US_Tah,Tahoe,322,291281700
US_Tah,Tahoe,323,290729200
US_Tah,Tahoe,324,290185200
US_Tah,Tahoe,325,289648800
US_Tah,Tahoe,326,289127600
US_Tah,Tahoe,327,288618200
US_Tah,Tahoe,328,288119000
US_Tah,Tahoe,329,287617200
US_Tah,Tahoe,330,287072800
US_Tah,Tahoe,331,286547400
US_Tah,Tahoe,332,286007000
US_Tah,Tahoe,333,285471800
US_Tah,Tahoe,334,284935200
US_Tah,Tahoe,335,284406000
US_Tah,Tahoe,336,283881800
US_Tah,Tahoe,337,283346600
US_Tah,Tahoe,338,282818700
US_Tah,Tahoe,339,282270100
US_Tah,Tahoe,340,281705900
US_Tah,Tahoe,341,281136700
US_Tah,Tahoe,342,280598400
US_Tah,Tahoe,343,280065800
US_Tah,Tahoe,344,279559200
US_Tah,Tahoe,345,279054000
US_Tah,Tahoe,346,278533400
US_Tah,Tahoe,347,278017400
US_Tah,Tahoe,348,277470900
US_Tah,Tahoe,349,276916400
US_Tah,Tahoe,350,276349700
US_Tah,Tahoe,351,275802000
US_Tah,Tahoe,352,275276800
US_Tah,Tahoe,353,274763000
US_Tah,Tahoe,354,274256000
US_Tah,Tahoe,355,273744200
US_Tah,Tahoe,356,273243100
US_Tah,Tahoe,357,272719300
US_Tah,Tahoe,358,272214000
US_Tah,Tahoe,359,271717500
US_Tah,Tahoe,360,271205600
US_Tah,Tahoe,361,270614400
US_Tah,Tahoe,362,270022000
US_Tah,Tahoe,363,269450300
US_Tah,Tahoe,364,268910700
US_Tah,Tahoe,365,268378700
US_Tah,Tahoe,366,267837400
US_Tah,Tahoe,367,267302700
US_Tah,Tahoe,368,266763000
US_Tah,Tahoe,369,266209500
US_Tah,Tahoe,370,265616600
US_Tah,Tahoe,371,265030100
US_Tah,Tahoe,372,264465000
US_Tah,Tahoe,373,263878400
US_Tah,Tahoe,374,263292400
US_Tah,Tahoe,375,262702400
US_Tah,Tahoe,376,262089100
US_Tah,Tahoe,377,261460900
US_Tah,Tahoe,378,260868300
US_Tah,Tahoe,379,260236500
US_Tah,Tahoe,380,259604900
US_Tah,Tahoe,381,258988300
US_Tah,Tahoe,382,258345100
US_Tah,Tahoe,383,257620400
US_Tah,Tahoe,384,256912600
US_Tah,Tahoe,385,256220800
US_Tah,Tahoe,386,255569400
US_Tah,Tahoe,387,254935200
US_Tah,Tahoe,388,254319300
US_Tah,Tahoe,389,253657800
US_Tah,Tahoe,390,252991200
US_Tah,Tahoe,391,252299600
US_Tah,Tahoe,392,251576200
US_Tah,Tahoe,393,250862600
US_Tah,Tahoe,394,250166500
US_Tah,Tahoe,395,249468800
US_Tah,Tahoe,396,248724900
US_Tah,Tahoe,397,247937800
US_Tah,Tahoe,398,247146200
US_Tah,Tahoe,399,246398000
US_Tah,Tahoe,400,245602100
US_Tah,Tahoe,401,244770500
US_Tah,Tahoe,402,243909300
US_Tah,Tahoe,403,243069000
US_Tah,Tahoe,404,242311500
US_Tah,Tahoe,405,241542300
US_Tah,Tahoe,406,240729600
US_Tah,Tahoe,407,239900800
US_Tah,Tahoe,408,239076100
US_Tah,Tahoe,409,238162000
US_Tah,Tahoe,410,237256500
US_Tah,Tahoe,411,236410700
US_Tah,Tahoe,412,235594800
US_Tah,Tahoe,413,234768700
US_Tah,Tahoe,414,233867800
US_Tah,Tahoe,415,232938600
US_Tah,Tahoe,416,232046500
US_Tah,Tahoe,417,231121700
US_Tah,Tahoe,418,230187000
US_Tah,Tahoe,419,229262500
US_Tah,Tahoe,420,228360400
US_Tah,Tahoe,421,227415700
US_Tah,Tahoe,422,226472500
US_Tah,Tahoe,423,225496100
US_Tah,Tahoe,424,224513500
US_Tah,Tahoe,425,223484700
US_Tah,Tahoe,426,222360300
US_Tah,Tahoe,427,221268500
US_Tah,Tahoe,428,220240700
US_Tah,Tahoe,429,219185800
US_Tah,Tahoe,430,218160500
US_Tah,Tahoe,431,217112100
US_Tah,Tahoe,432,216048200
US_Tah,Tahoe,433,214954300
US_Tah,Tahoe,434,213776100
US_Tah,Tahoe,435,212597900
US_Tah,Tahoe,436,211448000
US_Tah,Tahoe,437,210260400
US_Tah,Tahoe,438,209070100
US_Tah,Tahoe,439,207845100
US_Tah,Tahoe,440,206569500
US_Tah,Tahoe,441,205176300
US_Tah,Tahoe,442,203804800
US_Tah,Tahoe,443,202386400
US_Tah,Tahoe,444,200919400
US_Tah,Tahoe,445,199425400
US_Tah,Tahoe,446,197877900
US_Tah,Tahoe,447,196265400
US_Tah,Tahoe,448,194670500
US_Tah,Tahoe,449,193109100
US_Tah,Tahoe,450,191461500
US_Tah,Tahoe,451,189688800
US_Tah,Tahoe,452,187918300
US_Tah,Tahoe,453,186116700
US_Tah,Tahoe,454,184186800
US_Tah,Tahoe,455,182189900
US_Tah,Tahoe,456,180232700
US_Tah,Tahoe,457,178204400
US_Tah,Tahoe,458,175974200
US_Tah,Tahoe,459,173594700
US_Tah,Tahoe,460,171058700
US_Tah,Tahoe,461,168344100
US_Tah,Tahoe,462,165700900
US_Tah,Tahoe,463,162995300
US_Tah,Tahoe,464,159996300
US_Tah,Tahoe,465,156780400
US_Tah,Tahoe,466,153662500
US_Tah,Tahoe,468,146055000
US_Tah,Tahoe,469,141481600
US_Tah,Tahoe,470,137017700
US_Tah,Tahoe,471,132730000
US_Tah,Tahoe,472,128117800
US_Tah,Tahoe,473,123663700
US_Tah,Tahoe,474,119309100
US_Tah,Tahoe,476,110597000
US_Tah,Tahoe,478,102954100
US_Tah,Tahoe,480,95577900
US_Tah,Tahoe,482,88074700
US_Tah,Tahoe,483,84289200
US_Tah,Tahoe,484,80218900
US_Tah,Tahoe,485,75814800
US_Tah,Tahoe,486,70563000
US_Tah,Tahoe,487,64045900
US_Tah,Tahoe,488,57085700
US_Tah,Tahoe,490,42166000
US_Tah,Tahoe,491,37889500
US_Tah,Tahoe,492,35858600
US_Tah,Tahoe,493,33821900
US_Tah,Tahoe,494,31236900
US_Tah,Tahoe,496,26654500
US_Tah,Tahoe,497,24253900
US_Tah,Tahoe,498,22373200
US_Tah,Tahoe,499,20586300
US_Tah,Tahoe,502.45,1000
,,,
